train_loss,val_loss,val_f1_macro,val_f1_micro,learning_rate
1.2447924558932966,0.588763281589246,0.07241859065336335,0.3678849610545237,9.997557473810373e-05
0.3182119681284978,0.2633341929612269,0.11507176930338109,0.4962579159470351,9.990232305719946e-05
0.18785358747610678,0.19682604665974623,0.15268181787252222,0.5540838852097131,9.978031724785248e-05
0.14840861031642327,0.16277400136903952,0.18145506255938304,0.5789473684210527,9.960967771506668e-05
0.1268960762482423,0.1345782970426647,0.2278321565647585,0.5930171964564878,9.939057285945934e-05
0.10963393381008735,0.12085184796165874,0.2438624147867589,0.6086956521739131,9.912321891107012e-05
0.10233961974199002,0.11180150406506226,0.28314538280208473,0.6211431461810825,9.880787971596802e-05
0.09706356198741839,0.11404843725093448,0.3094478842483231,0.6344687341128622,9.844486647586726e-05
0.09055344961010493,0.09756080846067604,0.3429159248869195,0.6430020283975659,9.80345374410087e-05
0.08241628196377021,0.09228392252485261,0.35130247143169585,0.6467065868263473,9.757729755661012e-05
0.08113917771440286,0.09259435363853251,0.3988210002190499,0.6643251379829402,9.707359806323419e-05
0.07461474870259945,0.09200849179320662,0.38413753581956117,0.6680100755667506,9.652393605146847e-05
0.06852220938755915,0.08636031669514779,0.40367252844462914,0.6719445818901534,9.592885397135708e-05
0.06673918681649062,0.08660436961942046,0.41290739681953925,0.6827551533433887,9.5288939097068e-05
0.06167982295155525,0.08362706491851625,0.4338767397700238,0.6884920634920635,9.460482294732424e-05
0.06120743063779978,0.08509892256546567,0.3956524609295954,0.6873461349089118,9.387718066217127e-05
0.05750027866317676,0.08163382334791067,0.4293411640840168,0.695049504950495,9.310673033669524e-05
0.05913832118877998,0.08345910156046162,0.4227851192479038,0.6895864474339811,9.229423231234978e-05
0.0526799965936404,0.08254679864030758,0.436488841549791,0.6983815595880334,9.144048842659084e-05
0.04736571753254304,0.08277694042061122,0.42124228047516127,0.6986640277090549,9.054634122155993e-05
0.04694074601508104,0.08441906419532899,0.4562737526415996,0.7054760730143068,8.961267311259669e-05
0.045502152752417785,0.08367998101784073,0.46237676366352204,0.7094561489465948,8.864040551740159e-05
0.04251862311592469,0.08360484142908613,0.4732941153283779,0.7113961519486927,8.763049794670778e-05
0.04096149785014299,0.08294159540807018,0.4741025252026892,0.7125984251968503,8.65839470573599e-05
0.039013447927740905,0.0805981349171573,0.49895500199519505,0.7174231332357247,8.550178566873413e-05
0.036031497785678275,0.08279616044450352,0.48634445138417354,0.7183992191312836,8.438508174347012e-05
0.03633054755628109,0.08382048921389434,0.48265215144040974,0.7167403043691704,8.32349373335208e-05
0.036687995923253204,0.08639713348323153,0.49492144960538015,0.7227626459143969,8.205248749256017e-05
0.033292228155411205,0.08630703878766707,0.4807085522249272,0.7171470444553004,8.083889915582238e-05
0.03157884581730916,0.0844313797206824,0.4867254305943758,0.7240531234628628,7.959536998847746e-05
0.030167811191998996,0.08593858445759948,0.4945478142967044,0.7244248653940284,7.83231272036805e-05
0.0284542457988629,0.08461103400656285,0.48300327324848574,0.7258460029426189,7.702342635146036e-05
0.03122447869525506,0.08966025983104269,0.4971661539753964,0.724609375,7.56975500796434e-05
0.033080511081677214,0.0902977321609741,0.48119780123308903,0.725767169995129,7.434680686803493e-05
0.033894362271978305,0.0924706635925606,0.46150034746727076,0.7209756097560975,7.297252973710759e-05
0.026939679424350077,0.08930709358048804,0.48373799690744657,0.7242557345046364,7.157607493247112e-05
0.03224323695668807,0.08970243697061793,0.48705271948207324,0.7286821705426356,7.015882058642166e-05
0.028256248768705586,0.08993519313690317,0.47449868647786286,0.7268316351285784,6.87221653578916e-05
0.026026411067980985,0.0891204442516083,0.46938222772459515,0.728780487804878,6.726752705214197e-05
0.027114734512109023,0.08956056122333948,0.4926608010608668,0.7299270072992701,6.579634122155994e-05
